Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
BSE.NS,3859.9,156761.7581056,67.61904761904762,False,1567617581056.0,3859.9,60.4,0.73420443248454,0.36003,0.20811,0.67699,0.48729,1.0,0.0,99884.33333333333,1.53,1.503,51367813120.0,,48339500000.0,0.8097589683011817,24969800000.0,1.2450391712203555,1.5375429232137579,63.905624,0.870406404163811,19.937912,36.537,0.266,0.26,3565779.0,,,"[15635100000.0, 12441000000.0, 10683900000.0, 9583900000.0, 8466400000.0]","[7973300000.0, 6018100000.0, 5584300000.0, 5394100000.0, 4944200000.0]","[19.35, 14.61, 13.56, 13.09, 12.0]","[-0.20429034671988022, -0.14123462744152404, -0.10295865741910726, -0.11660180093698802]","[-0.2452184164649518, -0.07208255097123673, -0.03405977472556987, -0.08340594353089492]","[-0.2449612403100776, -0.07186858316221756, -0.03466076696165199, -0.08326967150496556]","[2.997148213474879e-06, 3.838204334484155e-06, 0.0007369346682550698, 5.394005102728827e-06]",[],[],3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.0,
BSHSL.NS,92.24,967.9414272,42.857142857142854,False,9679414272.0,92.24,2.54,0.166749712900504,0.22619,0.08922,0.09109,0.077470005,0.1869,82.638,5.409661385523455,2.022,0.084,-251894096.0,,3440844000.0,0.14717240866109504,266566000.0,0.16678656556084714,1.133273329411351,36.31496,2.177812445270497,7.3945804,30.211,0.625,,5092.0,73.85,0.0,"[664276000.0, 268492000.0, 1529419000.0, 459116000.0, 282114000.0]","[44112000.0, 22438000.0, 122667000.0, 42173000.0, 20675000.0]","[0.42, 0.24, 1.17, 0.4, 0.19]","[-0.5958125839259585, 4.6963298720259825, -0.6998101893594888, -0.38552784045862043]","[-0.49134022488211826, 4.466931099028434, -0.6561993038062397, -0.5097574277381263]","[-0.4285714285714286, 3.875, -0.658119658119658, -0.525]","[0.8263808162277726, 0.2497948939476134, 0.8801785596422009]",[],"[2.9839228295819935, 2.710450966356478, 7.6888189935064934, 3.403053995907016, 2.7733499377334994]",5.0,5.0,3.0,5.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,
BSL.NS,125.42,129.0843648,27.61904761904762,False,1290843648.0,125.42,2.31,-0.10738104153952555,0.01987,0.03192,0.04008,0.0036199999,0.34323,366.348,1.089800494641385,1.059,0.39,-242704992.0,,6570357000.0,0.11841496419598596,23762000.0,-0.4801008340247003,-4.054393271023551,54.294373,,1.0812534,11.574,0.36,0.63,5147.0,56.72,0.0,"[1478070000.0, 1668818000.0, 1843415000.0, 1580054000.0, 1555010000.0]","[-9924000.0, 11831000.0, 17203000.0, 4652000.0, 2833000.0]","[-0.96, 1.15, 1.67, 0.45, 0.28]","[0.12905207466493462, 0.10462315243483711, -0.14286582240027346, -0.015850091199414718]","[-2.192160419185812, 0.45406136421266163, -0.7295820496425043, -0.39101461736887355]","[-2.1979166666666665, 0.4521739130434783, -0.7305389221556886, -0.37777777777777777]","[3.6634823392838975, 3.663937545386112, 3.5322936318282814, 3.5712843657410596]",[],"[0.8095169524806912, 1.209393372890081, 1.2739024617307924, 1.0736149824665064, 1.0266252299105727]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,3.0,
BSOFT.NS,299.1,8362.225664,61.904761904761905,False,83622256640.0,299.1,18.49,0.1573361445863073,0.13656999,0.10095,0.17045,0.09762,0.39709,3.422,41.31415161718192,4.294,4.049,4717786112.0,,53099580000.0,0.034604744639493035,5183570000.0,0.16058904574849175,4.6406655336279465,16.176311,1.028136989280707,2.0404544,7.017,0.359,2.16,1219791.0,40.39,-0.11999999999999744,"[13486250000.0, 13475320000.0, 12848980000.0, 13168880000.0, 13627030000.0]","[1759320000.0, 1198890000.0, 1064340000.0, 1221050000.0, 1169420000.0]","[6.27, 4.28, 3.81, 4.38, 4.2]","[-0.000810455093150475, -0.04648052884829457, 0.024896917887645476, 0.03479035422906129]","[-0.31854921219562105, -0.11222881165077692, 0.14723678523780004, -0.04228328078293275]","[-0.3173843700159489, -0.10981308411214952, 0.14960629921259838, -0.041095890410958846]","[0.03421802616345082, 0.04341204774385118, 0.04472088138478006]",[],"[58.64626556016597, 34.71848074556005, 34.48911729141475, 31.1875113450717, 23.453577083633224]",5.0,5.0,3.0,3.0,3.0,3.0,3.0,0.0,5.0,5.0,5.0,0.0,3.0,0.0,3.0,3.0,3.0,5.0,5.0,3.0,0.0,
BTML.NS,6.08,110.4722432,50.476190476190474,False,1104722432.0,6.08,0.44,-0.06713321090164637,0.13237001,0.05572,0.08971,0.05524,0.15951,41.589,4.232742698834122,1.55,0.368,-316627264.0,,1155019000.0,0.3942870577570392,63798000.0,0.25131619282106565,0.6373939693854405,13.818182,,1.1828794,9.667,-0.065,,152792.0,24.27,-0.16000000000000014,"[349619000.0, 390152000.0, 234018000.0, 182230000.0, 402076000.0]","[18710000.0, 14459000.0, 26339000.0, 9641000.0, 22155000.0]","[0.11, 0.13, 0.17, 0.06, 0.15]","[0.11593477471190061, -0.4001876191843179, -0.22129921629960092, 1.2064204576633926]","[-0.22720470336718335, 0.8216335846185767, -0.6339648430084666, 1.297998132973758]","[0.18181818181818188, 0.3076923076923077, -0.6470588235294118, 1.5]","[0.4382560544624389, 0.3229095539750497, 0.6592231972529569, 0.8728867130705963]",[],"[3.7124244230605465, 4.953785156733986, 7.8145030754289415, 2.7765588914549655, 5.042234516259614]",5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,
BTTL.NS,45.83,267.524864,48.57142857142857,True,2675248640.0,45.83,-1.92,0.39980560955040323,-0.06722,-0.00077,0.04113,-0.41695,0.22229,,-408.7450980392157,17.012,15.126,-46471000.0,,269099000.0,0.3004735397703071,-112200000.0,0.40230399523197824,1.3388999095877594,,,1.6623142,-1241.893,-0.588,,188547.0,73.54,0.0,"[77638000.0, 86026000.0, 52241000.0, 53194000.0, 15091000.0]","[-102860000.0, 30171000.0, -42565000.0, 3053000.0, 20805000.0]","[-1.76, 0.52, -0.73, 0.05, 0.36]","[0.10803987737963361, -0.39273010485202153, 0.018242376677322314, -0.7163025905177276]","[-1.2933210188605873, -2.410791819959564, -1.0717255961470693, 5.814608581722895]","[-1.2954545454545454, -2.4038461538461537, -1.0684931506849316, 6.199999999999999]","[0.0, 0.0, 0.0, 0.0]",[],"[122.00393700787401, 4512.0, 111.05181347150258]",5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,3.0,
BUILDPRO.NS,1015.6,2462.7615744,55.23809523809524,False,24627615744.0,1015.6,52.83,0.637671017315061,0.25518999,0.09613,0.03432,0.01871,0.05342,11.14,5.617592346532022,1.456,0.949,640737472.0,,68237100000.0,0.29566738060517683,1277400000.0,0.6343398157625384,2.1454507915758625,19.223925,0.30147089138444927,4.513537,10.734,,0.48,49851.0,40.17,,"[19963000000.0, 15677100000.0, 15601700000.0]","[415000000.0, 320700000.0, 291900000.0]","[17.12, 13.22511, 12.037448]","[-0.21469218053398786, -0.004809562993155603]","[-0.22722891566265058, -0.08980355472404111]","[-0.22750525700934576, -0.08980356307055304]","[0.11144710798328568, 0.25306613398629635, 0.12446117152797531]",[],"[5.3272583201267825, 6.267339218158891, 5.27514450867052]",5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,5.0,0.0,3.0,5.0,0.0,3.0,0.0,3.0,3.0,
BUTTERFLY.NS,643.45,1150.4598016,45.714285714285715,False,11504598016.0,643.45,25.55,0.2636349138222902,0.13085,0.06843,0.059609998,0.04839,0.38766998,2.054,35.15987286009034,2.101,1.18,629134400.0,,9431530000.0,-0.0326493853843568,456378000.0,-0.040509864508697535,1.2407542755186718,25.183954,0.9552586808352661,3.089618,12.665,-0.005,,36842.0,75.0,0.0,"[2181690000.0, 2445829000.0, 2929943000.0, 1873669000.0, 1871760000.0]","[114397000.0, 107678000.0, 169969000.0, 64334000.0, 90325000.0]","[6.4, 6.02, 9.51, 3.6, 5.05]","[0.12107082124408142, 0.19793452444958337, -0.3605100850084797, -0.0010188565856615872]","[-0.05873405771130358, 0.578493285536507, -0.6214956845071749, 0.40400099480834406]","[-0.05937500000000007, 0.5797342192691031, -0.6214511041009463, 0.4027777777777777]","[0.02053549986058049, 0.031409324556331504, 0.03761568523287072, 0.04802570122746348]",[],"[53.97930320800276, 45.29535736102627, 51.29836210712705, 12.976111571389119, 13.322696490868049]",5.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,5.0,3.0,
BVCL.NS,41.63,92.2520832,32.38095238095238,True,922520832.0,41.63,0.13,-0.6195095304572948,0.00234,0.016139999,0.03612,0.0013799999,0.64058,23.443,1.6626743193245423,1.158,0.387,78500496.0,,2121717000.0,0.055425443081847936,2937000.0,-0.6168395761020794,-11.12917717574543,320.2308,,0.73110765,10.991,0.676,,24705.0,54.12,0.0,"[596470000.0, 476514000.0, 473517000.0, 575217000.0, 579567000.0]","[14527000.0, -23067000.0, -1812000.0, 13295000.0, 11830000.0]","[0.66, -1.04, -0.08, 0.6, 0.53]","[-0.20110986302747835, -0.006289426963321132, 0.21477581586299954, 0.007562363421108831]","[-2.5878708611550905, -0.9214462218754065, -8.33719646799117, -0.11019180142910867]","[-2.5757575757575757, -0.9230769230769231, -8.5, -0.11666666666666659]","[0.2344271869758862, 0.28580413226405404, 0.2633785904280766, 0.36588597263870354]",[],"[3.3750965890274864, -0.33555820979414036, 1.3368222980124662, 3.1767939814814814, 2.7321993670886076]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,3.0,
BYKE.NS,32.54,170.1168512,47.61904761904761,False,1701168512.0,32.54,1.28,,0.0294,0.03227,0.14538,0.06284,0.69601995,45.444,1.5784589165337854,2.523,0.959,110229376.0,,1066850000.0,-0.02302070586970939,67045000.0,0.4308864116821407,-18.71734142822703,25.421877,,0.7364991,5.716,0.514,,85183.0,42.25,0.0,"[278106000.0, 274309000.0, 246209000.0, 268226000.0, 267647000.0]","[16765000.0, 15798000.0, 13005000.0, 21477000.0, 7686000.0]","[0.32, 30.0, 0.25, 0.41, 0.14]","[-0.013653067535400187, -0.10243922000371841, 0.0894240259291903, -0.0021586274261257143]","[-0.057679689830002934, -0.17679453095328523, 0.651441753171857, -0.6421287889370024]","[92.75, -0.9916666666666667, 0.6399999999999999, -0.6585365853658536]","[0.4544375277843661, 0.45157924273513267, 0.41214623848914556, 0.3226094033782959]",[],"[1.6365438563680568, 1.4947589098532494, 1.446252676659529, 1.7485811577752555, 1.4917888974664888]",5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,3.0,
CALSOFT.NS,23.48,145.1731328,64.76190476190476,True,1451731328.0,23.48,1.72,-0.5882434532857783,0.32296002,0.23261999,0.88351,0.54057,0.80427,3.905,,5.714,3.283,-46904876.0,,196576000.0,0.9230574007827097,106263000.0,2.635233540069649,2.85489671372018,13.651162,,3.517076,9.455,0.543,,180609.0,62.26,0.0,"[140264000.0, 25404000.0, 15449000.0, 15459000.0, 19895000.0]","[91974000.0, 10080000.0, 2282000.0, 1932000.0, 2956000.0]","[1.49, 0.16, 0.04, 0.03, 0.05]","[-0.8188843894370615, -0.391867422453157, 0.0006472910868018378, 0.2869525842551264]","[-0.8904038097723269, -0.7736111111111111, -0.15337423312883436, 0.5300207039337475]","[-0.8926174496644296, -0.75, -0.25, 0.6666666666666667]","[0.03904879585211029, 0.023773454845664913, 0.03270187968545537, 0.7417831704555492]",[],[],5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,3.0,
CAMLINFINE.NS,129.58,2489.1232256,30.476190476190478,False,24891232256.0,129.58,-1.6,-0.24335653417069836,-0.03362,0.0103400005,0.00087,0.01603,0.46472,71.951,0.605977213122226,1.269,0.54,914373120.0,,17233081000.0,0.01026678974239692,276272000.0,-0.19062720822755264,-18.567362633360812,,,2.3922315,27.445,0.651,,2148685.0,48.03,0.0,"[4248112000.0, 4571967000.0, 4598169000.0, 4235520000.0, 4315842000.0]","[882019000.0, -143840000.0, -99607000.0, -7240000.0, -41363000.0]","[4.59, -1.91, -0.77, -0.53, -0.04]","[0.07623504276723403, 0.0057310124941847285, -0.07886813207605026, 0.018963905258386315]","[-1.1630803871571929, -0.3075152947719688, -0.9273143453773329, 4.713121546961326]","[-1.4161220043572984, -0.5968586387434555, -0.3116883116883117, -0.9245283018867925]","[0.6918112854689027, 0.7550951721191921, 0.7555964301914331, 1.1118107377776798]",[],"[0.8062391387587995, -0.4738139835127041, 0.993929748179911, 0.7138428088258979, 5.061530433648233]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,3.0,
CAMPUS.NS,232.35,7101.8651648,39.04761904761905,False,71018651648.0,232.35,4.9,0.036372619122314154,0.18053,0.09179,0.12859,0.0846,0.52861,26.059,9.333470733718054,2.367,0.76,-111987504.0,,17741200000.0,0.06126859158030551,1500900000.0,0.08619274569248003,1.406801486198783,47.41837,13.036831315485173,7.858955,24.765,0.09,0.63,631817.0,72.09,-0.01999999999999602,"[4556300000.0, 5886100000.0, 3866100000.0, 3432700000.0, 4057100000.0]","[441400000.0, 636800000.0, 200700000.0, 222000000.0, 350300000.0]","[1.44, 2.08, 0.66, 0.73, 1.15]","[0.29185962293966594, -0.34318139345237086, -0.11210263573109858, 0.18189763160194605]","[0.4426823742637065, -0.6848304020100502, 0.10612855007473843, 0.5779279279279279]","[0.44444444444444464, -0.6826923076923077, 0.10606060606060597, 0.5753424657534245]","[0.2605903448275862, 0.4800488855850521, 0.3070283274510581, 0.31610464193469257]",[],"[11.030716723549489, 12.789041095890411, 5.353796445880453, 7.187372708757637, 8.485849056603774]",5.0,5.0,0.0,5.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,
CAMS.NS,788.65,19574.6676736,59.04761904761905,False,195746676736.0,788.65,19.16,0.18175179170369282,0.38694,0.21461001,0.39255002,0.31394,0.65629995,4.863,91.00290676861836,3.426,2.838,3847406080.0,,15162490000.0,0.1598286321339284,4760057000.0,0.18612291478393894,1.1645154707197722,41.161274,2.264697014217312,14.805881,29.662,0.129,1.57,1373992.0,0.0,0.0,"[3952202000.0, 3901390000.0, 3541519000.0, 3561658000.0, 3697429000.0]","[1264333000.0, 1255387000.0, 1090905000.0, 1140215000.0, 1254928000.0]","[5.1, 5.07, 4.646, 4.414, 4.62]","[-0.012856630303815453, -0.09224173948259462, 0.005686542977744846, 0.038120167629794866]","[-0.007075667565427768, -0.13102095210480913, 0.04520100283709394, 0.10060646457027844]","[-0.005882352941176339, -0.08362919132149904, -0.04993542832544129, 0.046669687358405154]","[0.04862160199454917, 0.07913691768782154, 0.09197902024587044]",[],"[109.83250327653997, 99.0858095635086, 75.55491299633397, 73.80572919230201, 78.35093601564682]",4.0,4.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,
CANBK.NS,125.86,114163.2139264,53.333333333333336,False,1141632139264.0,125.86,21.73,0.20536704569589626,0.15935999,0.00988,-0.32213002,0.37035,0.0,,,,,,,641752896000.0,0.05038148024674349,197059095000.0,0.2052771757884604,4.074457018394748,5.7919927,0.28203126165512826,0.96991456,,0.487,3.26,24160396.0,62.93,0.0,"[145142600000.0, 103805700000.0, 194493500000.0, 187002300000.0, 162665000000.0]","[45742300000.0, 52536700000.0, 31949500000.0, 50701900000.0, 42141600000.0]","[5.04, 5.79, 3.52, 5.59, 4.65]","[-0.2848019809483915, 0.8736302534446567, -0.038516454277392254, -0.13014438859842903]","[0.1485364749914193, -0.3918632118119334, 0.5869387627349412, -0.16883588189002774]","[0.14880952380952372, -0.3920552677029361, 0.5880681818181819, -0.16815742397137734]","[1.02381401307291, 1.260161067986006, 1.1016454037764307, 0.789605555331424, 0.8915524764240742]",[],[],3.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,3.0,
CANFINHOME.NS,837.3,11149.033472,60.952380952380956,False,111490334720.0,837.3,81.53,0.22079261527646477,0.19655001,0.02544,0.80419,0.67294997,0.99367994,637.09,,139.58,139.58,,,16448091000.0,0.1757054497593693,10857523000.0,0.20456499218931024,1.1642495578222782,10.269839,0.4651350765124392,1.8642709,,0.394,1.81,156677.0,29.99,0.0,"[4375547000.0, 4277786000.0, 3716241000.0, 3552080000.0, 3446362000.0]","[3456714000.0, 2647794000.0, 2238733000.0, 2339151000.0, 2121202000.0]","[25.96, 19.89, 16.81, 17.57, 15.93]","[-0.022342577967966015, -0.13127000742907668, -0.04417393812726356, -0.02976228012882598]","[-0.2340141533259622, -0.15449124818622595, 0.04485483530193202, -0.09317440387559417]","[-0.23382126348228038, -0.15485168426344909, 0.04521118381915534, -0.09334092202618105]","[6.361146591338429, 6.886695468412719, 7.147108400134321]",[],[],4.0,4.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,0.0,5.0,0.0,3.0,
CANHLIFE.NS,139.1,13179.5156992,28.57142857142857,False,131795156992.0,139.1,1.33,0.0800995315778874,0.081099994,0.00193,0.031489998,0.01081,0.1277,15.572,,1.364,0.492,18835015680.0,,116043400000.0,0.07362597203140098,1266100000.0,0.0823217644041716,1.118107674952827,104.586464,13.0570631238089,8.132601,83.384,,,266409.0,62.0,0.0,"[12905700000.0, 42022500000.0, 27764700000.0, 15164300000.0]","[347300000.0, 276500000.0, 320900000.0, 293200000.0]","[0.37, 0.29, 0.337789, 0.308632]","[2.2561193891071385, -0.33928966625022305, -0.45382806225170813]","[-0.20385833573279588, 0.16057866184448466, -0.08631972577126834]","[-0.21621621621621623, 0.16478965517241395, -0.08631719801414484]",[0.1557176403171657],[],[],4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
CANTABIL.NS,239.75,2005.2219904,73.33333333333333,False,20052219904.0,239.75,11.46,0.24284486425876972,0.21983999,0.098409995,0.19469,0.11231,0.7025,113.826,3.630042837935024,2.419,0.241,527259008.0,,8525536000.0,0.15600104157247174,957530000.0,0.1250785922214126,0.8017804942879575,20.920593,0.861479737850561,4.1893096,9.538,-0.194,0.63,240950.0,74.46,0.25,"[2534624000.0, 2644377000.0, 1759778000.0, 1586757000.0, 2197682000.0]","[292346000.0, 450918000.0, 67546000.0, 146720000.0, 225149000.0]","[3.5, 5.39, 0.81, 1.75, 2.69]","[0.04330149166109054, -0.33452075857564934, -0.0983197880641763, 0.385014844743083]","[0.5424120733651221, -0.8502033629174263, 1.172149350072543, 0.5345488004362051]","[0.5399999999999998, -0.8497217068645639, 1.1604938271604937, 0.5371428571428571]","[1.1382617767575416, 1.2644984917319957, 1.0454075524669075, 1.0997233214476876]",[],"[3.7103505960413856, 5.972204491382812, 1.7635276103833308, 2.816670312841829, 4.267701748064682]",5.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,5.0,5.0,5.0,5.0,3.0,0.0,3.0,5.0,0.0,5.0,5.0,5.0,5.0,
CAPACITE.NS,256.48,2169.924608,72.38095238095238,False,21699246080.0,256.48,22.64,0.17274805278961702,0.10633001,0.05878,0.115430005,0.07245,0.29944,25.274,3.683452983686683,1.653,1.399,2681299712.0,,26227194000.0,0.13717038324347341,1915326000.0,0.26201147177714623,1.9101169332747547,11.328623,0.6557887522932997,1.1913676,5.515,,,898018.0,31.69,0.0,"[7117840000.0, 6754175000.0, 6461596000.0, 5893583000.0, 6713006000.0]","[467277000.0, 500246000.0, 490951000.0, 456853000.0, 525324000.0]","[5.523105, 5.97, 5.802926, 5.55, 6.209207]","[-0.051092044777629186, -0.04331824390099459, -0.08790599102760366, 0.13903647407697495]","[0.0705555805229019, -0.0185808582177569, -0.069452959663999, 0.14987534283456605]","[0.08091372516003226, -0.02798559463986594, -0.04358594267788363, 0.11877603603603615]","[0.25314080944461187, 0.23149965709867526, 0.24762712421599692, 0.2141502699402309]",[],"[3.352517815382553, 3.821102786485835, 3.8771361848892574, 3.708382115356371, 3.8672362573762133]",5.0,5.0,3.0,3.0,0.0,3.0,3.0,0.0,5.0,5.0,5.0,3.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,
CAPILLARY.NS,509.4,4048.3028992,40.0,False,40483028992.0,509.4,6.85,,0.06582,0.018480001,0.09712,0.07132,0.34238997,5.238,10.353953147877013,2.801,2.581,885507520.0,,7345990000.0,0.42219457718980835,523880000.0,,,74.36497,,3.9456258,33.853,,,659289.0,52.23,-0.060000000000002274,"[1913460000.0, 1840350000.0, 1520820000.0, 1590000000.0]","[433640000.0, 79910000.0, 98420000.0, 102600000.0]","[5.47, 1.05, 1.240925, 1.293629]","[-0.03820827192624876, -0.17362458228054445, 0.045488617982404334]","[-0.815722719306337, 0.23163559003879364, 0.042471042471042386]","[-0.8080438756855576, 0.1818333333333333, 0.04247154340512105]","[0.052376518452007, 0.16799787989895973, 0.18728827428917355]",[],"[40.733395696913, 6.564770390678547, 8.482780212899186, 6.950927588270496]",5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,
CAPITALSFB.NS,281.1,1278.0263424,47.61904761904761,False,12780263424.0,281.1,31.09,0.14509017207223773,0.10095,0.01271,0.07101,0.28999,0.0,,,,,,,5596713000.0,0.14642299150752125,1413923000.0,0.14742026043585654,1.0068108766121204,9.041492,0.6231636416764608,0.8738498,,0.955,1.79,50398.0,18.01,0.05000000000000071,"[1464600000.0, 1457800000.0, 1326700000.0, 1286300000.0, 1252800000.0]","[400800000.0, 344100000.0, 320100000.0, 342400000.0, 340500000.0]","[8.82, 7.6, 7.08, 7.57, 7.55]","[-0.004642905912877193, -0.08993003155439705, -0.03045149619356302, -0.026043691207338848]","[-0.14146706586826352, -0.06974716652136004, 0.06966572945954397, -0.0055490654205607726]","[-0.1383219954648527, -0.06842105263157894, 0.06920903954802271, -0.0026420079260238705]","[0.34183204377461235, 0.39571758449373734, 0.35472526194939763, 0.23921463458095354, 0.27153401279560063]",[],[],5.0,5.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,5.0,5.0,0.0,3.0,0.0,5.0,
CAPLIPOINT.NS,2557.9,19443.0304256,63.8095238095238,False,194430304256.0,2557.9,84.22,0.19351148827122167,0.19939,0.11858,0.30898002,0.29318002,0.6042,0.127,923.7471264367816,6.7,4.94,21262500.0,,21871900000.0,0.14584346136970905,6412400000.0,0.19447624747915748,1.3334588033821118,30.371645,1.5695008741512926,5.5362926,24.393,0.224,0.32,158184.0,70.57,0.0,"[6001600000.0, 5427700000.0, 5102200000.0, 5024500000.0, 4929600000.0]","[1701100000.0, 1638800000.0, 1528000000.0, 1425700000.0, 1389600000.0]","[22.38, 21.56, 20.1, 18.75, 18.28]","[-0.09562450013329782, -0.05997015310352449, -0.015228724863784238, -0.018887451487710205]","[-0.03662336135441768, -0.06761044666829386, -0.06695026178010466, -0.02532089499894785]","[-0.03663985701519212, -0.06771799628942476, -0.0671641791044777, -0.02506666666666657]","[0.0012854043865470303, 0.0017611007230335838, 0.000955740935210204]",[],"[593.8888888888889, 1133.7222222222222, 1025.7777777777778, 1040.235294117647, 985.7777777777778]",4.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,3.0,
CAPTRUST.NS,12.69,42.9879936,26.666666666666668,True,429879936.0,12.69,-18.4,,-0.63528,-0.29708,-0.07432,-2.58779,0.91783994,65.243,-9.607255737254363,4.647,4.511,,,295837000.0,-0.2298859249907722,-468247000.0,0.008569117517296387,-0.037275520533239945,,,0.7015701,,0.413,,16323.0,54.13,0.0,"[50087000.0, 97359000.0, 81434000.0, 116387000.0, 185468000.0]","[-181867000.0, -24311000.0, -178835000.0, -83234000.0, 859000.0]","[-5.35, -0.95, -6.881575, -4.89, 0.05]","[0.9437977918421945, -0.16356988054519872, 0.42921875383746344, 0.5935456709082629]","[-0.8663253916323467, 6.356135082884291, -0.5345765649900747, -1.0103203017997453]","[-0.822429906542056, 6.243763157894737, -0.28940685816836986, -1.0102249488752557]","[0.6524250812372127, 1.34273754008188, 1.1812239245419156, 1.2835724517829272]",[],[],5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,
CARBORUNIV.NS,1191.9,22704.9209856,28.57142857142857,False,227049209856.0,1191.9,10.29,-0.22113848745550502,0.043670002,0.041789997,0.056950003,0.0374,0.50992,10.292,16.01545842217484,2.668,1.495,1832535040.0,,51493900000.0,0.038245485333160856,1947300000.0,-0.22229348628705947,-5.8122804391324925,115.83091,,5.780675,38.63,0.307,0.35,721125.0,38.89,-0.00999999999999801,"[13831900000.0, 12728300000.0, 12066500000.0, 11989300000.0, 12412300000.0]","[-175900000.0, 759200000.0, 618900000.0, 291400000.0, 347800000.0]","[-0.93, 4.02, 3.28, 1.73, 1.83]","[-0.07978658029627161, -0.0519943747397531, -0.0063978784237351816, 0.035281459301210294]","[-5.3160886867538375, -0.18479978925184404, -0.5291646469542737, 0.19354838709677424]","[-5.32258064516129, -0.1840796019900497, -0.4725609756097561, 0.05780346820809257]","[0.10578436953500418, 0.04561604272710037, 0.05363857155707475]",[],"[-3.7696, 25.65359477124183, 25.593123209169054, 34.460063897763575, 12.277922077922078]",4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,
